id,release_date,revenue,title,vote_average,vote_count
10017,11/21/1986,3500000,The Wraith,5.9,109
10019,2/13/1987,42721196,Mannequin,5.5,130
10020,11/13/1991,377350553,Beauty and the Beast,7.5,3029
10021,4/10/1987,110996879,The Secret of My Success,6.2,151
10022,3/4/2005,113006880,The Pacifier,5.8,865
10023,6/25/1987,66673516,Dragnet,5.7,139
10024,6/26/2009,95714875,My Sisters Keeper,7.1,614
10025,5/12/2006,38159905,Just My Luck,5.8,512
10027,2/2/2005,50871113,Unleashed,6.6,531
10028,11/24/2003,62646763,Honey,6,313
10029,9/11/1998,9898412,Very Bad Things,6.2,182
10030,9/21/2007,59192128,Good Luck Chuck,5.6,454
10032,12/1/2006,6086508,Van Wilder 2: The Rise of Taj,5.1,162
10033,11/23/2005,50817508,Just Friends,5.9,424
10045,11/9/2004,9584131,District B13,6.5,572
10047,10/18/1999,66976317,The Messenger: The Story of Joan of Arc,6.2,373
10048,7/28/2005,76932943,Stealth,4.9,341
10052,2/22/2002,52322400,Dragonfly,6.2,209
10053,2/3/2006,66966987,When a Stranger Calls,5.4,273
10054,3/18/2001,147934180,Spy Kids,5.5,893
10057,11/11/1993,53898845,The Three Musketeers,6.2,219
10060,11/9/2005,46442528,Get Rich or Die Tryin,6.3,188
10061,8/9/1996,42277365,Escape from L.A.,5.6,381
10063,5/17/2006,1675484,The Breed,5,82
10065,4/15/2005,108047131,The Amityville Horror,6,606
10066,4/30/2005,68766121,House of Wax,5.5,696
10067,3/9/2006,61112916,The Shaggy Dog,4.5,138
10068,2/14/1986,6735922,Nine 1/2 Weeks,5.8,183
10069,3/24/2006,27105095,Stay Alive,5.3,157
10070,10/14/2005,658573,Feast,6.1,162
10072,2/27/1987,44793222,A Nightmare on Elm Street 3: Dream Warriors,6.5,363
10073,2/17/2006,48548426,Date Movie,3.6,225
10074,8/3/2007,14334401,Hot Rod,6.3,317
10077,5/15/2005,5989640,A Sound of Thunder,4.8,111
10083,8/14/1987,35509515,No Way Out,6.9,155
10090,2/23/2007,20342161,Reno 911!: Miami,5.6,72
10092,9/16/2005,10047674,Cry_Wolf,5.6,127
10093,11/10/2006,11992014,The Return,5.1,61
10096,4/13/2004,96455697,13 Going on 30,6.3,1260
10098,1/21/1921,2500000,The Kid,8,404
10110,12/9/1987,22238696,Empire of the Sun,7.3,491
10112,12/23/1970,55675257,The Aristocats,7.1,1287
10117,2/12/1988,20256975,Action Jackson,4.9,51
10118,8/18/2006,11449638,Material Girls,4.8,149
10122,7/30/1986,18564613,Flight of the Navigator,6.9,227
10126,4/15/1988,46616067,Colors,6.6,100
10127,4/29/1988,3813293,Critters 2,5,91
10128,10/7/1988,32155047,Alien Nation,5.9,81
10131,8/19/1988,72500000,A Nightmare on Elm Street 4: The Dream Master,5.8,287
10134,4/7/1989,10166459,Cyborg,4.9,154
10135,5/19/1989,30050028,Road House,6.3,259
10136,12/12/1986,79817939,The Golden Child,5.6,311
10137,12/17/1999,300135367,Stuart Little,5.8,998
10138,4/28/2010,623933331,Iron Man 2,6.6,6969
10139,11/26/2008,54586584,Milk,7.1,628
10140,8/13/2010,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1555
10141,12/14/1988,42039085,Dirty Rotten Scoundrels,7,223
10142,8/18/1989,18671317,Casualties of War,6.8,203
10144,11/17/1989,222300000,The Little Mermaid,7.2,1921
10145,9/24/2004,117575636,The Forgotten,5.5,359
10147,11/26/2003,76488889,Bad Santa,6.4,666
10149,6/9/1995,8349430,Smoke,7.2,115
10150,11/19/1982,6455530,The Last Unicorn,7,117
10152,6/13/2003,39267515,Dumb and Dumberer: When Harry Met Lloyd,4.1,211
10153,2/13/1998,13100000,Sphere,5.8,483
10155,10/3/1997,6682098,U Turn,6.5,185
10156,6/12/1981,31672907,History of the World: Part I,6.5,205
10157,3/28/1985,55600000,Police Academy 2: Their First Assignment,5.6,349
10158,3/26/1992,90753806,White Men Cant Jump,6.2,305
10159,9/26/2003,80916492,The Rundown,6.4,523
10160,8/11/1989,22168359,A Nightmare on Elm Street 5: The Dream Child,5.5,251
10161,7/21/1989,14743391,My Left Foot: The Story of Christy Brown,7.5,208
10163,3/5/1992,32101000,The Lawnmower Man,5.4,198
10164,5/18/1990,27575086,Cadillac Man,5.3,54
10166,2/16/1990,15360553,The Witches,6.7,224
10173,10/5/1990,46044400,Marked for Death,5.6,100
10178,6/24/1954,21750000,The Caine Mutiny,7.2,78
10184,2/6/2009,177259441,Hes Just Not That Into You,6.2,988
10185,8/7/2008,3533227,The Midnight Meat Train,6,294
10186,8/20/2008,8762890,The Rocker,5.6,159
10187,8/1/2008,17600000,Swing Vote,5.8,66
10188,8/6/2008,44352417,The Sisterhood of the Traveling Pants 2,6.1,244
10189,8/6/2008,101624843,Pineapple Express,6.6,1169
10191,3/5/2010,494878759,How to Train Your Dragon,7.5,4319
10192,5/16/2010,752600867,Shrek Forever After,6,2021
10193,6/16/2010,1066969703,Toy Story 3,7.6,4710
10195,4/21/2011,449326618,Thor,6.6,6678
10196,6/30/2010,318502923,The Last Airbender,4.7,1180
10197,12/3/2009,53825515,Nine,5.1,169
10198,12/8/2009,267045765,The Princess and the Frog,6.7,1293
10199,12/19/2008,50877145,The Tale of Despereaux,5.8,260
10200,12/10/2008,233093859,The Day the Earth Stood Still,5.2,1057
10201,12/9/2008,225990978,Yes Man,6.4,1869
10202,12/24/2008,212874442,Bedtime Stories,5.9,924
10204,6/16/2004,72178895,Around the World in 80 Days,5.7,687
10206,7/24/1992,16624456,Buffy the Vampire Slayer,5.3,192
10207,2/22/1999,118880016,Message in a Bottle,5.9,198
10208,7/14/1999,16290976,Muppets from Space,5.8,94
10215,4/23/1998,58000000,Sliding Doors,6.6,363
10216,4/10/1998,19165560,Species II,4.5,161
10217,5/14/1997,3263585,The Sweet Hereafter,6.8,108
10218,10/18/1996,4505922,Swingers,6.8,255
10220,9/11/1998,22921898,Rounders,6.9,451
10222,4/20/1989,14697005,Kickboxer,6.3,257
10225,8/1/1986,19472057,Friday the 13th Part VI: Jason Lives,5.7,219
10228,7/18/1998,163644662,Pokémon: The First Movie: Mewtwo Strikes Back,6.7,336
10229,1/25/2002,41227069,A Walk to Remember,7.5,1057
10236,10/17/1973,45000000,The Way We Were,7.1,87
10246,11/13/1981,125728258,Porkys,6.1,185
10249,6/21/1991,62000000,The Rocketeer,6.3,265
10253,2/8/2007,53587404,Dragon Wars: D-War,4,104
10263,5/12/2005,206871,Tamara,5.1,64
10264,12/19/1990,20710451,Hamlet,6.7,95
10269,11/18/1983,30400000,Yentl,6.2,51
10276,5/17/1991,63710000,What About Bob?,6.7,265
10281,5/13/1988,19170001,Friday the 13th Part VII: The New Blood,5.3,196
10283,7/28/1989,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,194
10285,8/13/1993,15938065,Jason Goes to Hell: The Final Friday,4.2,197
10288,9/7/2006,426224,Fido,6.6,137
10294,4/20/2007,35300645,Vacancy,6,406
10303,12/4/1985,96773200,The Jewel of the Nile,6,289
10306,6/10/1988,14144000,Poltergeist III,4.6,127
10307,9/10/1999,50041732,Stigmata,6,248
10312,12/25/1998,202292902,Patch Adams,7,863
10313,10/17/2009,68729358,The Men Who Stare at Goats,5.9,755
10314,1/29/1999,103166989,Shes All That,5.7,425
10315,10/23/2009,46471023,Fantastic Mr. Fox,7.5,1206
10316,9/24/2011,75993061,The Ides of March,6.5,924
10317,9/11/2015,7002261,Our Brand Is Crisis,5.8,196
10320,3/17/2005,161451538,The Ring Two,5.5,646
10322,12/19/1979,30177511,Being There,7.7,243
10323,3/15/1981,41092328,Clash of the Titans,6.8,208
10326,12/16/1992,128000000,Forever Young,6,258
10328,6/21/1985,85313124,Cocoon,6.5,329
10329,6/9/1995,152022101,Congo,5,214
10330,8/3/2003,110230332,Freaky Friday,6,919
10331,10/1/1968,30000000,Night of the Living Dead,7.5,591
10333,12/25/1991,74787599,The Prince of Tides,5.9,57
10336,7/31/1997,87840042,Spawn,5,344
10337,12/10/1991,49114016,Bugsy,6,83
10339,6/27/1956,10400000,Moby Dick,6.9,90
10340,6/16/1955,93600000,Lady and the Tramp,6.9,1241
10342,8/11/1999,8946237,Teaching Mrs. Tingle,5.3,94
10344,2/10/1989,38903179,The Fly II,5.2,159
10345,4/28/1989,78247647,K-9,5.5,209
10349,4/23/1993,10611160,The Dark Half,5.4,91
10351,9/19/1997,15719109,Wishmaster,5.6,114
10358,9/18/2008,42105111,Zack and Miri Make a Porno,6.1,734
10360,5/15/2008,2724474,Hunger,7.2,311
10362,11/19/2008,3148182,Two Lovers,6.6,157
10364,6/24/1970,24911670,Catch-22,6.7,73
10366,8/5/1999,10667893,Universal Soldier: The Return,4.2,138
10375,1/4/2002,6416302,D-Tox,5.4,126
10377,3/13/1992,64088552,My Cousin Vinny,7.3,393
10379,4/19/1991,13878334,Drop Dead Fred,5.9,107
10380,11/21/1991,40766041,An American Tail: Fievel Goes West,6.2,180
10384,1/14/2000,14828081,Supernova,4.9,109
10386,8/6/1999,23159305,The Iron Giant,7.6,1470
10388,5/15/1999,3193102,The Limey,6.6,110
10397,12/25/1999,13,Angelas Ashes,7,59
10398,9/24/1999,177841558,Double Jeopardy,6.2,282
10400,9/17/1999,73956241,The Hurricane,7.2,401
10402,12/10/1999,65535067,Deuce Bigalow: Male Gigolo,5.4,314
10403,4/3/1992,21706101,The Player,6.9,169
10406,5/22/1992,40693477,Encino Man,5.6,197
10409,8/20/1992,33946224,Strictly Ballroom,6.2,83
10411,12/4/1992,46434570,The Distinguished Gentleman,5.7,78
10414,10/1/1992,50752337,The Mighty Ducks,6.4,203
10419,3/5/1993,5632086,Swing Kids,6.7,63
10423,5/7/1993,63513743,Dragon: The Bruce Lee Story,6.8,156
10424,11/6/1992,11390479,Jennifer Eight,5.8,74
10425,7/23/2007,413454,The Death and Life of Bobby Z,5.8,104
10426,11/22/2002,33526835,Friday After Next,6,103
10427,7/8/1993,2000000,Red Rock West,6.4,71
10428,9/14/1995,7563728,Hackers,6.2,406
10431,8/24/2007,40452643,War,6,422
10433,3/5/1993,11081586,Mad Dog and Glory,5.5,78
10436,9/17/1993,32255440,The Age of Innocence,7,172
10437,12/10/1992,27281507,The Muppet Christmas Carol,7.2,217
10438,12/14/1993,118243066,Beethovens 2nd,5,175
10439,7/16/1993,39514713,Hocus Pocus,6.5,491
10440,8/18/1993,11285588,Manhattan Murder Mystery,7.1,169
10442,7/30/1993,11585483,So I Married an Axe Murderer,6.1,131
10447,4/29/1994,15340000,No Escape,6.1,86
10449,4/29/1994,50021959,When a Man Loves a Woman,6,71
10451,8/3/1994,7294403,Eat Drink Man Woman,7.5,76
10461,10/6/2000,19412993,Get Carter,4.8,147
10466,3/15/1986,54999651,The Money Pit,6.2,288
10471,1/12/2000,59827328,Next Friday,6.5,145
10476,7/22/2005,23563727,Hustle & Flow,6.9,101
10477,4/27/2001,54744738,Driven,4.5,180
10478,8/16/1996,53854588,Tin Cup,5.9,152
10479,4/7/2000,71000000,Rules of Engagement,6,178
10481,10/7/2000,183611771,102 Dalmatians,5.1,327
10483,8/22/2008,73762516,Death Race,6,1205
10485,6/29/1990,24707633,Ghost Dad,4.5,51
10488,4/3/2008,100076342,Nims Island,5.6,341
10489,8/10/1983,21200000,Cujo,5.7,194
10490,7/23/1999,10571408,Drop Dead Gorgeous,6.5,88
10491,1/22/2001,15705007,Enigma,6,74
10493,4/7/1989,7825000,Dead Calm,6.6,178
10497,9/2/1992,1862805,Bitter Moon,7,115
10501,3/31/2000,76432727,The Road to El Dorado,7,892
10502,8/25/1993,24760338,The Man without a Face,6.2,125
10503,4/18/2008,18130888,Happy-Go-Lucky,6.4,130
10510,11/18/1994,46264384,Miracle on 34th Street,6.4,199
10514,3/12/1971,12376563,The Andromeda Strain,7,196
10518,10/5/1976,21709020,Marathon Man,7.2,227
10521,1/9/2009,114663461,Bride Wars,5.9,884
10523,10/17/2008,29506464,W.,6,144
10527,10/30/2008,603900354,Madagascar: Escape 2 Africa,6.2,1866
10528,12/23/2009,524028679,Sherlock Holmes,7,5883
10529,4/24/2008,7033683,Outlander,6.1,354
10530,6/14/1995,346079773,Pocahontas,6.7,1509
10533,10/13/1995,10382407,The Scarlet Letter,5.5,111
10534,2/2/1996,10300000,White Squall,6.3,86
10537,3/1/1991,34416893,The Doors,6.7,285
10538,11/5/1992,44065653,Passenger 57,5.6,264
10539,4/12/1996,28921264,James and the Giant Peach,6.2,375
10540,5/22/1981,17374595,Outland,6.2,153
10544,3/22/2003,6585516,Ned Kelly,6.1,114
10545,6/21/1996,100138851,The Hunchback of Notre Dame,6.8,1182
10546,8/29/1996,17917287,The Crow: City of Angels,5.2,119
10547,5/31/1996,14048372,The Arrival,6.1,200
10548,10/25/1996,2666118,When We Were Kings,7.3,54
10550,9/20/2002,19924033,Ballistic: Ecks vs. Sever,4.3,99
10553,10/11/1985,14393902,Remo Williams: The Adventure Begins...,6.4,64
10555,9/20/2004,367275019,Shark Tale,5.8,1612
10557,5/14/1999,28200000,East Is East,6.5,60
10559,4/28/2000,68106245,Frequency,7,473
10560,5/12/2000,17200925,Center Stage,6.8,95
10562,9/24/2000,260562,Under Suspicion,6.4,104
10564,4/27/2000,33771174,Where the Heart Is,6.9,159
10567,5/19/2000,354248063,Dinosaur,6.2,563
10571,6/16/2000,20627372,Boys and Girls,5.4,107
10576,6/3/1983,34725000,Psycho II,6,128
10577,12/22/2000,33000337,Dracula 2000,4.6,150
10585,11/8/1988,44196684,Childs Play,6.3,605
10586,10/11/1996,75000000,The Ghost and the Darkness,6.4,238
10587,4/2/1987,28061343,Police Academy 4: Citizens on Patrol,4.9,261
10589,11/12/2004,61347797,After the Sunset,6,227
10590,3/1/2002,114660784,We Were Soldiers,6.7,531
10591,4/9/2004,30411183,The Girl Next Door,6.3,844
10592,2/15/2002,32287044,Harts War,5.9,246
10599,12/25/2002,41323171,Pinocchio,5.6,144
10601,12/25/2003,121975011,Peter Pan,6.9,671
10611,4/1/2002,75781642,Barbershop,6.2,139
10617,8/15/1991,3826459,Once Upon a Time in China,7.4,99
10618,9/16/1992,30399676,Once Upon a Time in China II,7.1,54
10622,1/31/1997,18814720,Mr. Nice Guy,6.2,129
10623,2/28/2003,56489558,Cradle 2 the Grave,5.8,242
10625,4/30/2004,129042871,Mean Girls,6.9,2401
10627,12/20/1981,35856053,Taps,6.5,81
10629,7/11/2003,1569918,Veronica Guerin,6.8,61
10632,3/11/2003,34234008,The Hunted,6,194
10633,8/2/1967,27379978,In the Heat of the Night,7.5,207
10634,4/26/1995,28215918,Friday,7,513
10637,9/29/2000,136706683,Remember the Titans,7.4,835
10644,2/5/1988,10006806,The Unbearable Lightness of Being,7,89
10646,3/30/2001,23430766,Tomcats,4.9,75
10647,10/12/2000,55707411,Pay It Forward,7,447
10648,12/23/1973,39768000,Magnum Force,7.1,251
10649,12/20/1976,46236000,The Enforcer,6.7,232
10650,12/7/1983,67642693,Sudden Impact,6.5,210
10652,8/23/1987,13839404,Hamburger Hill,6.5,120
10655,10/8/1993,25000000,Gettysburg,6.6,91
10656,4/10/1985,390659,Subway,6.3,89
10658,8/1/1986,37962774,Howard the Duck,5.1,227
10661,6/5/2008,201596308,You Dont Mess with the Zohan,5.5,1068
10663,11/6/1998,185991646,The Waterboy,5.9,521
10664,9/15/2009,18469680,[REC]²,6.5,496
10665,5/29/2008,82391145,The Strangers,6,509
10669,7/30/1972,46122355,Deliverance,7.2,441
10671,3/5/1970,100489151,Airport,6.2,89
10673,12/10/1987,43848069,Wall Street,7,557
10674,6/18/1998,304320254,Mulan,7.6,2089
10675,2/16/1988,17637950,Frantic,6.6,232
10676,10/22/1982,14400000,Halloween III: Season of the Witch,5,232
10677,2/27/2004,27685016,Dirty Dancing: Havana Nights,6,154
10678,3/7/2003,132675402,Bringing Down the House,5.4,191
10679,3/10/2012,8135031,Iron Sky,5.6,563
10680,10/4/1996,22955097,D3: The Mighty Ducks,5.3,99
10681,6/22/2008,521311860,WALL·E,7.8,6439
10683,10/16/1998,2807390,Happiness,7.4,197
10684,7/4/1996,100860818,Courage Under Fire,6.2,240
10691,6/29/2001,16929123,Crazy/Beautiful,6.6,98
10693,2/5/1953,87404651,Peter Pan,7,1380
10694,3/4/1994,8009329,The Chase,5.6,89
10707,10/5/2005,11098131,The Squid and the Whale,6.9,229
10708,5/3/2003,164433867,Daddy Day Care,5.6,526
10711,5/18/1975,12484444,French Connection II,6.6,95
10712,9/1/2002,29027914,Far from Heaven,6.9,145
10715,11/14/2003,68514844,Looney Tunes: Back in Action,5.6,302
10718,1/16/2004,46546197,Torque,4.7,121
10719,10/9/2003,173398518,Elf,6.4,1007
10720,5/8/2003,20298207,Down with Love,6.1,202
10722,10/20/1995,4367497,The Day of the Beast,6.9,106
10723,9/6/1996,22611954,Bulletproof,5.4,164
10724,6/13/1982,70687344,Firefox,5.5,141
10725,7/24/1981,10626725,Wolfen,6,57
10730,9/8/1976,90614445,King Kong,5.9,179
10731,7/20/1994,117615211,The Client,6.4,287
10733,4/7/2004,25819961,The Alamo,5.8,108
10734,6/22/1979,43000000,Escape from Alcatraz,7.3,581
10742,7/2/2004,12520799,The Clearing,5.6,57
10747,6/30/1976,31800000,The Outlaw Josey Wales,7.4,303
10750,4/24/1991,15073942,Toy Soldiers,6.2,94
10756,11/25/2003,182290266,The Haunted Mansion,5.1,481
10758,5/25/2007,22179430,Waitress,6.6,132
10760,9/21/2007,13620075,Sydney White,6,242
10761,5/2/2008,84601681,Made of Honor,6,410
10762,8/20/2004,69631118,Without a Paddle,5.3,217
10764,10/30/2008,586090727,Quantum of Solace,6.1,3015
10766,6/9/1978,26518355,Damien: Omen II,6.1,170
10768,3/20/1981,20471382,Omen III: The Final Conflict,5.5,132
10772,4/5/1966,17277,Django,7.1,156
10774,11/1/1976,23689877,Network,7.8,391
10775,12/12/2002,8708932,Infernal Affairs,7.7,490
10776,12/19/1986,38748395,Little Shop of Horrors,6.7,389
10779,7/18/1996,29359216,The Frighteners,6.7,413
10780,12/16/1987,26713187,Overboard,6.7,240
10782,4/18/2003,42792561,Basic,6.2,290
10796,11/2/2001,72700000,The One,5.7,445
10799,4/20/2005,11875866,Empire of the Wolves,5.5,57
10802,9/22/1995,20350754,Showgirls,4.9,261
10803,6/23/1976,25000000,Logans Run,6.6,272
10805,7/11/1983,64892670,Staying Alive,4.7,93
10808,6/22/2001,176104344,Dr. Dolittle 2,4.9,422
10823,3/9/1984,14000000,Children of the Corn,5.6,243
10824,3/17/1995,13940383,Candyman: Farewell to the Flesh,5,64
10830,8/2/1996,33459416,Matilda,6.9,892
10843,9/13/1985,10609321,After Hours,7.4,251
10849,3/1/1985,10631333,The Purple Rose of Cairo,7.3,206
10857,10/24/1986,5274,When the Wind Blows,7.4,71
10858,12/22/1995,13681765,Nixon,7.1,72
10860,11/15/1989,95904091,Steel Magnolias,7.1,146
10861,9/13/1996,51702483,Maximum Risk,5.3,104
10862,11/15/2000,36779296,Bounce,5.5,120
10865,6/2/2001,186053725,Atlantis: The Lost Empire,6.7,1257
10866,10/5/2001,36642838,Joy Ride,6.3,328
10871,10/31/1997,6482195,Switchback,5.8,52
10872,3/9/1994,11439193,The Ref,6.7,99
10873,5/15/2000,8279017,Shadow of the Vampire,6.6,149
10874,2/16/1996,34327391,Muppet Treasure Island,6.5,93
10876,11/22/2000,7060876,Quills,6.8,129
10877,3/13/2001,79958599,Exit Wounds,5.3,111
10878,2/9/2001,19351569,Saving Silverman,5.4,155
10881,1/20/2001,8826094,Avalon,6.8,93
10882,1/28/1959,51000000,Sleeping Beauty,6.8,1332
10890,6/25/1981,85300000,Stripes,6.5,253
10894,1/13/2002,150277,May,6.3,153
10895,2/23/1940,84300000,Pinocchio,6.9,1412
10897,8/5/1994,67308282,The Little Rascals,6.3,214
10900,2/8/2008,1115493,Surveillance,6,111
10906,8/28/1992,17092453,Pet Sematary II,5,107
10907,5/13/1938,3981000,The Adventures of Robin Hood,7.6,170
10909,9/1/1993,2395231,Kalifornia,6.5,209
10911,4/27/1961,28900000,The Guns of Navarone,7.3,191
10923,3/14/2003,58795814,Agent Cody Banks,5,289
10925,5/15/1985,14237000,The Return of the Living Dead,7.3,270
10934,4/30/2003,58878723,Under the Tuscan Sun,6.4,178
10935,11/19/1980,3484331,Heavens Gate,6.5,56
10937,9/2/1987,3221568,Barfly,7.3,80
10938,6/21/1996,1500000,Beautiful Thing,7.3,76
10944,9/9/2003,23,In the Cut,4.7,93
10946,4/22/2007,109000000,Earth,7.5,136
10948,7/10/1981,29800000,The Fox and the Hound,7,884
10950,12/28/2001,92542418,I Am Sam,7.2,542
10952,3/8/1991,47624253,New Jack City,6.3,134
10956,4/10/2001,30987695,Joe Dirt,5.5,247
10957,7/24/1985,21288692,The Black Cauldron,6.5,228
10961,10/13/2006,69136,Behind the Mask: The Rise of Leslie Vernon,6.6,105
10972,8/10/2001,373967,Session 9,6.2,255
10973,3/5/1954,1300000,Creature from the Black Lagoon,6.7,152
10982,12/16/2005,51053787,Hoodwinked!,6,491
10987,9/29/1995,15116634,Halloween: The Curse of Michael Myers,5,173
10991,7/8/2000,68411275,Pokémon: Spell of the Unknown,6,144
10992,7/4/2001,93375151,Cats & Dogs,5,363
10996,7/19/2002,169956806,Stuart Little 2,5.4,632
10998,9/11/1987,320145693,Fatal Attraction,6.6,305
10999,10/3/1985,57500000,Commando,6.4,753
11000,3/8/1996,185260553,The Birdcage,6.7,303
11001,9/17/1999,117758500,Blue Streak,6.1,359
11003,2/13/1998,123306987,The Wedding Singer,6.5,603
11005,12/19/1990,52096475,Awakenings,7.6,568
11006,5/26/1977,126737428,Smokey and the Bandit,6.8,197
11007,12/24/2003,190212113,Cheaper by the Dozen,6,725
11009,12/16/1977,237113184,Saturday Night Fever,6.5,383
11012,12/2/1992,7532911,Damage,6.7,76
11013,1/11/2002,9304609,Secretary,6.8,378
11015,1/10/1997,33956608,The Relic,5.8,130
11017,2/10/1995,26488734,Billy Madison,6.2,464
11018,8/16/1985,18707466,Year of the Dragon,6.5,70
11022,1/14/2002,12633747,Narc,6.8,144
11023,8/20/2003,4601043,Thirteen,6.6,355
11024,3/24/2004,181466833,Scooby-Doo 2: Monsters Unleashed,5.4,519
11026,8/20/2004,78000586,Exorcist: The Beginning,4.7,189
11030,7/15/1983,11798616,Zelig,7.4,209
11031,5/4/1984,4736202,This Is Spinal Tap,7.6,413
11033,6/25/1980,31899000,Dressed to Kill,6.8,159
11034,3/27/1974,26533200,The Great Gatsby,6.2,144
11036,6/25/2004,115603229,The Notebook,7.7,3163
11040,12/14/1970,31559552,Little Big Man,7.5,128
11042,5/21/2003,3432342,The Barbarian Invasions,6.7,80
11045,10/6/2004,36609966,Taxi,4.8,245
11046,12/4/1968,21000000,Where Eagles Dare,7.4,233
11051,8/12/1988,8373585,The Last Temptation of Christ,7,206
11052,8/13/2004,29170410,Yu-Gi-Oh! The Movie,5.4,71
11058,4/30/2004,30114487,Godsend,4.7,114
11059,4/11/2003,13818181,House of the Dead,2.8,106
11060,1/12/1990,27734391,Internal Affairs,6.5,71
11064,5/22/1985,45833132,Brewsters Millions,6.5,144
11065,8/31/2001,16017403,O,5.8,75
11066,6/30/1992,70100000,Boomerang,5.4,139
11067,3/30/1994,30626182,Major League II,5.2,83
11068,9/18/1992,18472850,Singles,6.6,106
11072,2/7/1974,119500000,Blazing Saddles,7.2,619
11078,1/17/2003,50097949,National Security,5.5,244
11081,3/19/2004,65470529,Taking Lives,6,356
11082,4/1/1988,18875011,The Seventh Sign,5.9,79
11085,11/8/1962,13680000,Mutiny on the Bounty,6.5,68
11086,12/21/2001,37317558,The Majestic,6.6,193
11087,1/10/1992,88036683,The Hand that Rocks the Cradle,6.5,196
11090,6/1/2001,84772742,The Animal,4.6,310
11091,10/19/2001,35743308,Riding in Cars with Boys,6.5,108
11092,7/26/1990,221303188,Presumed Innocent,6.6,155
11093,12/19/2003,16942795,House of Sand and Fog,7,202
11096,1/27/2005,122644820,Hide and Seek,6.1,455
11099,10/15/2004,548039,The Final Cut,5.9,194
11113,10/21/1964,72070731,My Fair Lady,7.4,361
11120,11/26/1986,14302779,The Mosquito Coast,6.3,126
11123,11/15/1974,79666653,Earthquake,5.6,76
11128,10/1/2004,74541707,Ladder 49,6.2,213
11129,6/4/1999,4000000,Human Traffic,6.8,98
11130,8/6/2004,95149435,The Princess Diaries 2: Royal Engagement,6,726
11132,2/17/2004,29331068,Confessions of a Teenage Drama Queen,5.1,228
11133,5/23/1986,40996665,Poltergeist II: The Other Side,5.8,172
11134,7/4/1992,20483423,Police Story 3: Supercop,6.7,109
